Current,Source Measure,Volt Measure,Timestamp,Temperature
0.0,0.0,-0.644144,2025-03-25 16:01:17,0
0.0022222222222222222,0.002222,99.9744,2025-03-25 16:01:20,0
0.0044444444444444444,0.004444,99.9748,2025-03-25 16:01:22,0
0.006666666666666666,0.006667,99.9752,2025-03-25 16:01:25,0
0.008888888888888889,0.008889,99.9755,2025-03-25 16:01:28,0
0.011111111111111112,0.01111,99.9746,2025-03-25 16:01:30,0
0.013333333333333332,0.01333,99.9746,2025-03-25 16:01:33,0
0.015555555555555555,0.01556,99.9747,2025-03-25 16:01:35,0
0.017777777777777778,0.01778,99.9748,2025-03-25 16:01:38,0
0.02,0.02,99.9749,2025-03-25 16:01:40,0
