Current,Source Measure,Volt Measure,Timestamp,Temperature
0.0,0.0,8.07e-05,2025-03-28 15:09:39,-118.46
0.0022222222222222222,0.002222,1.99267,2025-03-28 15:09:41,-118.46
0.0044444444444444444,0.004444,2.16109,2025-03-28 15:09:44,-118.46
0.006666666666666666,0.006667,2.25921,2025-03-28 15:09:46,-118.46
0.008888888888888889,0.008889,2.34843,2025-03-28 15:09:49,-118.46
0.011111111111111112,0.01111,2.45576,2025-03-28 15:09:51,-118.46
0.013333333333333332,0.01333,2.59054,2025-03-28 15:09:54,-118.46
0.015555555555555555,0.01556,2.67577,2025-03-28 15:09:56,-118.46
0.017777777777777778,0.01778,2.72267,2025-03-28 15:09:59,-118.46
0.02,0.02,2.74723,2025-03-28 15:10:02,-118.46
